species,owner,countryof_origin,farm_name,lot_number,mill,ico_number,company,altitude,region,producer,numberof_bags,bag_weight,in_country_partner,harvest_year,grading_date,owner1,variety,processing_method,moisture,category_one_defects,quakers,color,category_two_defects,expiration,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,total_cup_points
Arabica,saul m. hernandez ramirez,Mexico,el encinal,,en el progreso,1702807163,,975,"tenango de doria, hidalgo","GOMEZ GRANILLO, VERONICO",10,1 kg,AMECAFE,2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Caturra,Washed / Wet,0.13,5,0.0,None,6,"September 27th, 2013",m,975.0,975.0,975.0,42.16567891292771,39.57503436802092,39.27794048470613,26.512482243981783,36.28309821459189,36.891248703045335,100.0,100.0,100.0,45.753725592772824,39.022308844987
Arabica,alfredo bojalil,Mexico,consolapa,,,1104363350,ecomtrading,1264,"coatepec, coatepec",CECILIA AVILA CAMBEROS,253,1 kg,AMECAFE,2012,"June 4th, 2012",ALFREDO BOJALIL,Mundo Novo,Washed / Wet,0.0,0,0.0,,9,"June 4th, 2013",m,1264.0,1264.0,1264.0,31.372971350549772,39.57503436802092,43.021081554495936,38.70492587935448,36.28309821459189,38.91785434304976,100.0,100.0,100.0,39.83888895339272,39.022308844987
Arabica,doi tung development project,Thailand,doi tung development project,,,,,,,Doi Tung Development Project,5,1 lbs,Specialty Coffee Association,,"April 9th, 2010",Doi Tung Development Project,Peaberry,,0.0,1,0.0,,0,"April 9th, 2011",m,,,,37.16011689044636,39.57503436802092,39.27794048470613,33.20924064852975,41.44607852982084,34.43304050786505,100.0,100.0,100.0,41.284132496634975,39.022308844987
Arabica,carl walker,Guatemala,la igualdad,,concepcion,11-194-0008,,3500 - 5200 feet,"chuva, san marcos",Federico Weller,223,69 kg,Specialty Coffee Association,2009/2010,"January 13th, 2011",Carl Walker,,,0.17,1,0.0,,19,"January 13th, 2012",ft,1066.8,1584.96,1325.88,35.36110354268901,36.093386224896804,35.36110354268901,43.65732305274701,41.44607852982084,36.891248703045335,100.0,100.0,100.0,39.83888895339272,38.81207573249192
Arabica,cooperativa el gorrion r.l,Nicaragua,las nubes,,,017/176/160,cooperativa el gorrion r.l,1050,jinotega,Cooperativa de Servicio Múltiples el Gorrión R.L,275,69 kg,Asociación de Cafés Especiales de Nicaragua,2015,"July 6th, 2015",COOPERATIVA EL GORRION R.L,Caturra,Natural / Dry,0.12,0,0.0,Green,6,"July 5th, 2016",m,1050.0,1050.0,1050.0,31.372971350549772,34.382684307167345,39.27794048470613,46.167442201424855,41.44607852982084,36.891248703045335,100.0,100.0,100.0,38.23303305876785,38.70492587935448
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,su-zhen huang 黃素真,,黑咖啡道咖啡,none,blossom valley宸嶧國際,700m公尺,nantou,張素真,10,2 kg,Blossom Valley International,2014,"May 23rd, 2015",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Natural / Dry,0.0,0,0.0,,1,"May 22nd, 2016",m,700.0,700.0,700.0,31.372971350549772,36.093386224896804,43.021081554495936,33.20924064852975,47.14497441387748,36.891248703045335,100.0,100.0,100.0,38.23303305876785,38.70492587935448
Arabica,mario jose fernandez,Mexico,casa blanca,,,145092,,1100,"coatepec, coatepec",MARIA DE LA LUZ SANCHEZ TODD,127,1 kg,AMECAFE,2012,"July 11th, 2012",MARIO JOSE FERNANDEZ,Typica,Washed / Wet,0.12,0,0.0,Bluish-Green,5,"July 11th, 2013",m,1100.0,1100.0,1100.0,39.52621206618049,43.90740165714778,39.27794048470613,41.30451049146193,38.78541871885235,40.97361666590112,37.093842995122785,100.0,100.0,38.23303305876785,38.70492587935448
Arabica,juan luis alvarado romero,Guatemala,el papaturro,,beneficio ixchel,11/23/0358,"unex guatemala, s.a.",4000 p.s.n.m.,oriente,AMILCAR LAPOLA,250,69 kg,Asociacion Nacional Del Café,2013,"May 13th, 2014",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.1,0,0.0,Green,2,"May 13th, 2015",ft,1219.2,1219.2,1219.2,35.36110354268901,43.90740165714778,45.46849261792725,51.933800269713245,44.28308102972176,47.440536443106716,37.093842995122785,35.09708327118937,35.404048572007326,48.024771563238424,38.54152060920651
Arabica,juan luis alvarado romero,Guatemala,various,,las americas,11-951-136,outspan guatemala s.a.,4000 p.s.n.m.,oriente,VARIOS,275,69 kg,Asociacion Nacional Del Café,2014,"March 31st, 2014",Juan Luis Alvarado Romero,Other,Washed / Wet,0.1,1,0.0,Green,4,"March 31st, 2015",ft,1219.2,1219.2,1219.2,39.52621206618049,43.90740165714778,35.36110354268901,33.20924064852975,33.62786292086504,40.97361666590112,100.0,100.0,100.0,35.31786457488786,38.54152060920651
Arabica,adriana torres rico quevedo,Mexico,cre-leg l-4,,cre-leg beneficio,0,cafessisimo compañia s.a. de c.v.,800,xicotepec de juarez,ADRIANA TORRES RICO QUEVEDO,10,1 kg,AMECAFE,2012,"September 11th, 2012",ADRIANA TORRES RICO QUEVEDO,Typica,Washed / Wet,0.13,0,0.0,Green,30,"September 11th, 2013",m,800.0,800.0,800.0,33.33209284151602,33.20924064852975,35.36110354268901,46.167442201424855,44.28308102972176,40.97361666590112,100.0,100.0,100.0,35.31786457488786,38.54152060920651
Arabica,rre kunene,Cote d?Ivoire,cnra station of divo,Lot A 20170519,cnra station of divo,,royal 1750 coffee,200,cnra station of divo,CNRA,2,1 kg,Specialty Coffee Association,2016,"June 6th, 2017",Rre Kunene,,Washed / Wet,0.13,1,0.0,Bluish-Green,2,"June 6th, 2018",m,200.0,200.0,200.0,44.7917720924768,41.526148015718114,35.36110354268901,33.20924064852975,44.28308102972176,38.91785434304976,37.093842995122785,100.0,100.0,39.83888895339272,38.31836041541588
Arabica,the coffee source inc.,Colombia,several,,spot,3-279-390,the coffee source inc.,1200,pereira,Spot,250,3 lbs,Specialty Coffee Association,2013,"January 8th, 2014",The Coffee Source Inc.,Caturra,Washed / Wet,0.0,0,0.0,Green,3,"January 8th, 2015",m,1200.0,1200.0,1200.0,44.7917720924768,41.526148015718114,33.62786292086504,41.30451049146193,47.14497441387748,43.021081554495936,37.093842995122785,35.09708327118937,100.0,45.753725592772824,38.31836041541588
Arabica,eric jesus cordoba arroyo,Mexico,el encanto,,"el olvido, zentla, veracruz",1104340088,,950,zentla,ERIC JESUS CORDOBA ARROYO,30,1 kg,AMECAFE,2012,"September 17th, 2012",ERIC JESUS CORDOBA ARROYO,Typica,Washed / Wet,0.14,0,0.0,None,23,"September 17th, 2013",m,950.0,950.0,950.0,33.33209284151602,36.093386224896804,35.36110354268901,43.65732305274701,47.14497441387748,34.43304050786505,100.0,100.0,100.0,35.31786457488786,38.31836041541588
Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,11/23/0122,"unex guatemala, s.a.",,oriente,Conquista/ Morito,250,1 kg,Asociacion Nacional Del Café,2012,"January 13th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.11,0,0.0,Green,6,"January 12th, 2013",m,,,,37.16011689044636,28.04794379592197,28.227199627074363,41.30451049146193,53.33947586072594,45.1331456701516,100.0,100.0,100.0,41.284132496634975,38.31836041541588
Arabica,"lin, che-hao krude 林哲豪",Taiwan,baishencun coffee farm百勝村咖啡莊園,,baishengcun coffee 百勝村咖啡莊園,Taiwan,"red on tree co., ltd.",850,natou county,WU SHU YI 巫叔憶,50,20 kg,Specialty Coffee Association,2014,"November 7th, 2014","Lin, Che-Hao Krude 林哲豪",Typica,Washed / Wet,0.11,0,0.0,Blue-Green,0,"November 7th, 2015",m,850.0,850.0,850.0,35.36110354268901,33.20924064852975,35.36110354268901,41.30451049146193,47.14497441387748,38.91785434304976,100.0,100.0,100.0,33.908910312173326,38.117801542399135
Arabica,marco virgilio ramirez teliz,Mexico,el aguacate,,cafes de naranjal s.a. de c.v.,1104367469,cafes de naranjal s.a. de c.v,1000,veracruz,MARCO VIRGILIO RAMIREZ TELIZ,12,1 kg,AMECAFE,2012,"September 10th, 2012",MARCO VIRGILIO RAMIREZ TELIZ,Bourbon,Washed / Wet,0.13,0,0.0,Green,10,"September 10th, 2013",m,1000.0,1000.0,1000.0,33.33209284151602,36.093386224896804,37.32318827422467,38.70492587935448,38.78541871885235,38.91785434304976,100.0,100.0,100.0,36.57597933836603,38.117801542399135
Arabica,juan luis alvarado romero,Guatemala,las delicias,11/23/0632,beneficio ixchel,11/23/0632,"unex guatemala, s.a.",4000,santa rosa,OTTO BECKER,50,69 kg,Asociacion Nacional Del Café,2017,"August 22nd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.1,0,0.0,Green,0,"August 22nd, 2018",ft,1219.2,1219.2,1219.2,42.16567891292771,46.284322749496745,48.20403928246845,46.167442201424855,50.311177252127074,47.440536443106716,32.88950784999753,35.09708327118937,35.404048572007326,48.024771563238424,37.85209062975196
Arabica,janny marlith torres,Honduras,la bendicion,Lot # 331,dry in solar beds,13-154-234,coffee planet corporation s.a,1650,ocotepeque,Jorge Alfredo Pinto,15,69 kg,Instituto Hondureño del Café,2017,"July 27th, 2017",Janny Marlith Torres,Catuai,Washed / Wet,0.11,0,0.0,Green,5,"July 27th, 2018",m,1650.0,1650.0,1650.0,50.880489189605086,36.093386224896804,33.62786292086504,30.39908365794161,33.62786292086504,34.43304050786505,100.0,100.0,100.0,38.23303305876785,37.85209062975196
Arabica,juan luis alvarado romero,Guatemala,chapultepec,11/23/0168,beneficio ixchel,11/23/0168,"unex guatemala, s.a.",1320,occidente,CHAPULTEPEC,250,69 kg,Asociacion Nacional Del Café,2016,"May 23rd, 2016",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.11,0,8.0,Green,6,"May 23rd, 2017",m,1320.0,1320.0,1320.0,35.36110354268901,36.093386224896804,37.32318827422467,46.167442201424855,33.62786292086504,34.43304050786505,100.0,100.0,100.0,35.31786457488786,37.85209062975196
Arabica,juan luis alvarado romero,Guatemala,el chile,,la conquista,11-973-94,mercon guatemala s.a.,1300 a 1800 metros sobre el nivel del mar,nuevo oriente,OVIDIO CARDONA,275,69 kg,Asociacion Nacional Del Café,2015,"June 30th, 2015",Juan Luis Alvarado Romero,Catuai,Washed / Wet,0.11,0,0.0,Green,6,"June 29th, 2016",m,1300.0,1800.0,1550.0,39.52621206618049,39.57503436802092,33.62786292086504,41.30451049146193,33.62786292086504,34.43304050786505,100.0,100.0,100.0,35.31786457488786,37.85209062975196
Arabica,israel eduardo paz garcia,Mexico,la tejeria,,la tejeria,0,cafeorganico.mx,1550,zaragoza itundujia,HILARIO GARCÍA SANDOVAL,10,1 kg,AMECAFE,2012,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,0.14,0,0.0,None,8,"September 13th, 2013",m,1550.0,1550.0,1550.0,39.52621206618049,37.91193688437828,37.32318827422467,35.937624389957904,38.78541871885235,40.97361666590112,37.093842995122785,100.0,100.0,41.284132496634975,37.85209062975196
Arabica,julio cesar robles flores,Mexico,el delirio,,"yajalon, chiapas",2728,,1450,yajalon,SOCIEADAD COOPERATIVA INDUSTRIAL CAFES YAJALON S. C. L.,53,1 kg,AMECAFE,2012,"August 30th, 2012",JULIO CESAR ROBLES FLORES,Typica,Washed / Wet,0.14,0,0.0,Green,34,"August 30th, 2013",m,1450.0,1450.0,1450.0,37.16011689044636,34.382684307167345,37.32318827422467,35.937624389957904,38.78541871885235,36.891248703045335,100.0,100.0,100.0,36.57597933836603,37.85209062975196
Arabica,masamichi hiroike,Mexico,various,,various smallholders' wet mills,016/2362/0057,,1200 m,"pluma hidalogo, oaxaca",Various smallholders,250,6,Specialty Coffee Association,08/09 crop,"April 9th, 2010",Masamichi Hiroike,Typica,,0.01,0,0.0,,8,"April 9th, 2011",m,1200.0,1200.0,1200.0,27.86071950150994,31.63104374465826,35.36110354268901,41.30451049146193,53.33947586072594,38.91785434304976,100.0,100.0,100.0,36.57597933836603,37.85209062975196
Arabica,juan luis alvarado romero,Guatemala,las merceditas,11/23/0693,beneficio ixchel,11/23/0693,"unex guatemala, s.a.",1700,san marcos,ANGEL DE LEON,50,69 kg,Asociacion Nacional Del Café,2017,"August 23rd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.1,0,0.0,Green,1,"August 23rd, 2018",m,1700.0,1700.0,1700.0,50.880489189605086,54.75952926196079,50.90766054699463,46.167442201424855,55.91180052581991,55.58829507324834,32.88950784999753,32.40739740400315,33.14677271249432,55.14568256562615,37.51418437967803
Arabica,german negron,United States (Puerto Rico),hacienda caracolillo,,hacienda alto grande,,"hacienda alto grande, llc.",2800 ft,yauco region,Hacienda Alto Grande,18,5 lbs,Specialty Coffee Association,2013,"June 9th, 2014",German Negron,Other,Washed / Wet,0.13,0,0.0,Green,0,"June 9th, 2015",ft,853.44,853.44,853.44,44.7917720924768,37.91193688437828,33.62786292086504,43.65732305274701,44.28308102972176,34.43304050786505,100.0,35.09708327118937,100.0,36.57597933836603,37.51418437967803
Arabica,israel eduardo paz garcia,Mexico,huanacaxtle,,"zaragoza itundujia, oaxaca",1405792893,cafeorganico.mx,1500,zaragoza itundujia,GUADALUPE HERAS HERNANDEZ,13,1 kg,AMECAFE,2012,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,0.16,0,0.0,None,2,"September 13th, 2013",m,1500.0,1500.0,1500.0,42.16567891292771,36.093386224896804,37.32318827422467,41.30451049146193,44.28308102972176,38.91785434304976,37.093842995122785,100.0,100.0,35.31786457488786,37.51418437967803
Arabica,balbino ramirez flores,Mexico,el desmoronado,,el desmoronado,0,,1200,talpa de allende,BALBINO RAMIREZ FLORES,10,1 kg,AMECAFE,2012,"July 3rd, 2012",BALBINO RAMIREZ FLORES,Typica,Washed / Wet,0.1,0,0.0,Bluish-Green,0,"July 3rd, 2013",m,1200.0,1200.0,1200.0,37.16011689044636,41.526148015718114,45.46849261792725,38.70492587935448,41.44607852982084,38.91785434304976,37.093842995122785,35.09708327118937,100.0,43.351437604814556,37.51418437967803
Arabica,juan luis alvarado romero,Guatemala,various,,las americas,11-951-388,outspan guatemala s.a.,4000,oriente,Varios,250,69 kg,Asociacion Nacional Del Café,2014,"September 11th, 2014",Juan Luis Alvarado Romero,Other,Washed / Wet,0.12,0,0.0,Green,3,"September 11th, 2015",ft,1219.2,1219.2,1219.2,42.16567891292771,39.57503436802092,31.372971350549772,46.167442201424855,36.28309821459189,31.955792135874827,100.0,100.0,100.0,30.610253450213264,37.25839909528006
Arabica,cafes finos de exportacion s de r.l.,Honduras,various,,cafes finos de exportacion s. de r.l.,13-117-87,cafes finos de exportacion s de r.l.,1350,intibuca,Cooperativa Coaquil,275,2 kg,Instituto Hondureño del Café,2014,"April 26th, 2014",CAFES FINOS DE EXPORTACION S DE R.L.,Pacas,Washed / Wet,0.11,0,0.0,Green,12,"April 26th, 2015",m,1350.0,1350.0,1350.0,33.33209284151602,36.093386224896804,39.27794048470613,33.20924064852975,33.62786292086504,36.891248703045335,100.0,100.0,100.0,38.23303305876785,37.25839909528006
Arabica,israel eduardo paz garcia,Mexico,el sauce,,"zaragoza itundujia, oaxaca",2074632,cafeorganico.mx,1550,zaragoza itundujia,JUAN CRUZ RIAÑO,16,1 kg,AMECAFE,2012,"September 12th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Semi-washed / Semi-pulped,0.14,3,0.0,Green,17,"September 12th, 2013",m,1550.0,1550.0,1550.0,47.830941407315294,39.57503436802092,37.32318827422467,49.065160846663716,41.44607852982084,36.891248703045335,32.88950784999753,100.0,100.0,38.23303305876785,37.25839909528006
Arabica,juan avenamar rodriguez funez,Mexico,pico del oro,,"el pacayal, amatenango de la frontera, chiapas",F07016865,café pico de loro,12oo,amatenango de la frontera,JUAN AVENAMAR RODRIGUEZ FUNEZ,120,1 kg,AMECAFE,2012,"August 30th, 2012",JUAN AVENAMAR RODRIGUEZ FUNEZ,Typica,Washed / Wet,0.14,7,0.0,Green,38,"August 30th, 2013",m,12.0,12.0,12.0,37.16011689044636,33.20924064852975,35.36110354268901,41.30451049146193,38.78541871885235,34.43304050786505,100.0,100.0,100.0,35.31786457488786,37.25839909528006
Arabica,alfredo bojalil,Mexico,santa teresa,,amsa tuxtla,2222,ecomtrading,1300,"la concordia, chiapas",AGROINDUSTRIAS UNIDAS DE MEXICO SA DE CV,250,1 kg,AMECAFE,2013,"March 12th, 2013",ALFREDO BOJALIL,Typica,Washed / Wet,0.12,0,0.0,Green,8,"March 12th, 2014",m,1300.0,1300.0,1300.0,42.16567891292771,36.093386224896804,33.62786292086504,35.937624389957904,38.78541871885235,43.021081554495936,37.093842995122785,100.0,100.0,38.23303305876785,37.060474956289426
Arabica,israel eduardo paz garcia,Mexico,la pandora,,"zaragoza itundujia, oaxaca",0,cafeorganico.mx,1400,zaragoza itundujia,LUISA ZUÑIGA GARCÍA,14,1 kg,AMECAFE,2012,"September 17th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,0.16,0,0.0,None,0,"September 17th, 2013",m,1400.0,1400.0,1400.0,47.830941407315294,36.093386224896804,37.32318827422467,35.937624389957904,30.610253450213264,29.574308451669,100.0,100.0,100.0,33.908910312173326,37.060474956289426
Arabica,"exportadora atlantic, s.a.",Nicaragua,finca las marías,017-053-0211/053-0212,beneficio atlantic condega,017-053-0211/053-0212,exportadora atlantic s.a,1100,jalapa,Teófilo Narváez,1,1 kg,Instituto Hondureño del Café,2016,"May 22nd, 2017","Exportadora Atlantic, S.A.",Caturra,Other,0.1,0,2.0,Green,4,"May 22nd, 2018",m,1100.0,1100.0,1100.0,37.16011689044636,36.093386224896804,37.32318827422467,33.20924064852975,33.62786292086504,36.891248703045335,100.0,100.0,100.0,33.908910312173326,36.95942413793197
Arabica,juan luis alvarado romero,Guatemala,la castellana,,beneficio ixchel,11/23/1020,"unex guatemala, s.a.",4300,oriente,AGRIPEC DE LA VEGA Y CIA.,250,69 kg,Asociacion Nacional Del Café,2013,"July 5th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.12,1,0.0,Green,8,"July 5th, 2014",ft,1310.64,1310.64,1310.64,42.16567891292771,37.91193688437828,28.227199627074363,41.30451049146193,33.62786292086504,36.891248703045335,100.0,100.0,100.0,33.908910312173326,36.78773296791317
Arabica,octavio augusto diaz trejo,Mexico,"la patrona, el trebol, la cadena",,"tlavictepan, huatusco",0,empagri s.p.r. de r.l. de c.v.,1320,veracruz,"JOSE VAZQUEZ CANTON, JOSE ANTONIO JIMENEZ GONZALEZ, IRENEO GARCIA VALDIVIA",20,1 kg,AMECAFE,2012,"August 1st, 2012",OCTAVIO AUGUSTO DIAZ TREJO,Typica,Washed / Wet,0.14,0,0.0,Green,0,"August 1st, 2013",m,1320.0,1320.0,1320.0,39.52621206618049,33.20924064852975,35.36110354268901,33.20924064852975,38.78541871885235,36.891248703045335,100.0,100.0,100.0,32.261178801446114,36.78773296791317
Arabica,damaso martinez perez,Mexico,el tesoro,,el tesoro,0,,1250,veracruz,DAMASO MARTINEZ PEREZ,35,1 kg,AMECAFE,2012,"July 16th, 2012",DAMASO MARTINEZ PEREZ,Typica,Semi-washed / Semi-pulped,0.14,0,0.0,None,0,"July 16th, 2013",m,1250.0,1250.0,1250.0,39.52621206618049,43.90740165714778,43.021081554495936,41.30451049146193,36.28309821459189,36.891248703045335,32.88950784999753,100.0,100.0,38.23303305876785,36.78773296791317
Arabica,adam ciruli ye,China,alicia's farm,,yunnan louis herbs r&d center,LOUIS88,yunnan louis herbs r& d center,1850,yunnan,Yunnan Louis Herbs R&D Center,1,2 kg,Specialty Coffee Association,2013,"April 26th, 2014",Adam Ciruli Ye,Typica,Washed / Wet,0.0,0,0.0,Green,5,"April 26th, 2015",m,1850.0,1850.0,1850.0,33.33209284151602,34.382684307167345,35.36110354268901,38.70492587935448,38.78541871885235,40.97361666590112,100.0,100.0,35.404048572007326,39.83888895339272,36.57597933836603
Arabica,juan garcia hernandez,Mexico,los pinos,,los pinoslos pinos,1104374276,,1150,yecuatla,JUAN GARCIA HERNANDEZ,20,1 kg,AMECAFE,2012,"September 17th, 2012",JUAN GARCIA HERNANDEZ,Caturra,Washed / Wet,0.13,0,0.0,None,2,"September 17th, 2013",m,1150.0,1150.0,1150.0,31.372971350549772,34.382684307167345,32.47900721049176,41.30451049146193,38.78541871885235,34.43304050786505,100.0,100.0,100.0,35.31786457488786,36.57597933836603
Arabica,"exportadora atlantic, s.a.",Nicaragua,los saltarines,017-053-0046,beneficio atlantic condega,017-053-0046,exportadora atlantic s.a,,nueva segovia,ADONIS JOSE ORTEZ BELTRAN,275,69 kg,Instituto Hondureño del Café,2016,"February 17th, 2016","Exportadora Atlantic, S.A.",,,0.1,1,5.0,Green,7,"February 16th, 2017",m,,,,35.36110354268901,36.093386224896804,33.62786292086504,28.399195089935347,36.28309821459189,34.43304050786505,100.0,100.0,100.0,36.57597933836603,36.28309821459189
Arabica,juan luis alvarado romero,Guatemala,various,,las americas,11/951/388,outspan guatemala s.a.,4000 psnm,oriente,VARIOS,250,69 kg,Asociacion Nacional Del Café,2014,"September 4th, 2014",Juan Luis Alvarado Romero,Other,Washed / Wet,0.12,0,0.0,Green,3,"September 4th, 2015",ft,1219.2,1219.2,1219.2,42.16567891292771,39.57503436802092,37.32318827422467,51.933800269713245,41.44607852982084,40.97361666590112,32.88950784999753,35.09708327118937,100.0,41.284132496634975,36.28309821459189
Arabica,"lin, che-hao krude 林哲豪",Taiwan,kan tou mountain coffee 崁頭山咖啡館,,kan tou mountain coffee 崁頭山咖啡館,Taiwan,"red on tree co., ltd.",800m,"dongshan dist., tainan city 臺南市東山區",GUO JIUN HUNG 郭俊宏 & TSENG RU FENG 曾如楓,50,20 kg,Specialty Coffee Association,2013,"July 22nd, 2014","Lin, Che-Hao Krude 林哲豪",Typica,Washed / Wet,0.1,0,0.0,Green,0,"July 22nd, 2015",m,800.0,800.0,800.0,29.574308451669,31.63104374465826,43.021081554495936,41.30451049146193,33.62786292086504,34.43304050786505,100.0,100.0,100.0,32.261178801446114,36.28309821459189
